Product_ID,Product_Name,Total_Sales,Profit
OFF-LA-10000305,"Avery 495",97.02,42.588
OFF-LA-10000407,"Avery White Multi-Purpose Labels",95.62,41.832
OFF-LA-10000414,"Avery 503",155.25,74.52
OFF-LA-10000443,"Avery 501",66.42,23.394599999999997
OFF-LA-10000452,"Avery 488",51.03,23.184
OFF-LA-10000476,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",20.65,9.498999999999999
OFF-LA-10000634,"Avery 509",32.36,14.041799999999999
OFF-LA-10000973,"Avery 502",17.64,6.174
OFF-LA-10001045,"Permanent Self-Adhesive File Folder Labels for Typewriters by Universal",44.37,19.000799999999998
OFF-LA-10001074,"Round Specialty Laser Printer Labels",421.01,162.01290000000003
OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4" x 2"",277.38,126.68400000000001
OFF-LA-10001175,"Avery 514",47.81,22.8384
OFF-LA-10001297,"Avery 473",248.4,119.232
OFF-LA-10001317,"Avery 520",46.62,22.050000000000004
OFF-LA-10001404,"Avery 517",44.28,18.8559
OFF-LA-10001474,"Avery 477",573.96,244.24
OFF-LA-10001569,"Avery 499",176.29,68.724
OFF-LA-10001613,"Avery File Folder Labels",113.47,48.844800000000006
OFF-LA-10001641,"Avery 518",106.47,49.14
OFF-LA-10001771,"Avery 513",93.62,34.4616
OFF-LA-10001934,"Avery 516",109.65,51.5355
OFF-LA-10001982,"Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set",71.25,32.25
OFF-LA-10002034,"Avery 478",88.38,43.3062
OFF-LA-10002043,"Avery 489",159.39,73.27799999999999
OFF-LA-10002195,"Avery 481",91.17,43.120000000000005
OFF-LA-10002271,"Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set",48.05,22.422400000000003
OFF-LA-10002312,"Avery 490",177.6,81.4
OFF-LA-10002368,"Avery 479",16.7,6.8382
OFF-LA-10002381,"Avery 497",24.02,11.211200000000002
OFF-LA-10002473,"Avery 484",9.22,3.3408
OFF-LA-10002475,"Avery 519",121.35,51.6086
OFF-LA-10002762,"Longer-Life Soft White Bulbs",639.03,300.3441
OFF-LA-10002787,"Avery 480",89.25,42.45
OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",153.72,55.062000000000005
OFF-LA-10003077,"Avery 500",58.48,27.4856
OFF-LA-10003121,"Avery 506",66.08,28.166600000000003
OFF-LA-10003148,"Avery 51",95.76,41.328
OFF-LA-10003190,"Avery 474",78.34,34.272000000000006
OFF-LA-10003223,"Avery 508",87.4,39.820100000000004
OFF-LA-10003388,"Avery 5",5.76,2.8224
OFF-LA-10003498,"Avery 475",266.4,133.2
OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",1233.41,524.5054000000001
OFF-LA-10003537,"Avery 515",62.65,29.445500000000003
OFF-LA-10003663,"Avery 498",35.26,15.3459
OFF-LA-10003714,"Avery 510",21.75,8.100000000000001
OFF-LA-10003720,"Avery 487",84.87,35.9775
OFF-LA-10003766,"Self-Adhesive Removable Labels",110.25,52.92
OFF-LA-10003923,"Alphabetical Labels for Top Tab Filing",518,244.2
OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",3322.88,1517.9064
OFF-LA-10004008,"Avery 507",24.19,8.64
OFF-LA-10004055,"Color-Coded Legal Exhibit Labels",14.73,7.2177
