Order ID,Order Date,Ship Date,Ship Mode,Postal Code,City,State,Country,Region,Customer ID
CA-2015-106257,2015-04-13,2015-04-17,Second Class,90045,Los Angeles,California,United States,West,EB-14110
CA-2015-149083,2015-09-25,2015-09-30,Standard Class,98103,Seattle,Washington,United States,West,SH-19975
US-2014-137869,2014-03-28,2014-04-02,Standard Class,50315,Des Moines,Iowa,United States,Central,CV-12295
CA-2016-116603,2016-07-17,2016-07-22,Standard Class,10024,New York City,New York,United States,East,AT-10735
CA-2014-158470,2014-04-19,2014-04-23,Second Class,22204,Arlington,Virginia,United States,South,AG-10390
US-2017-123834,2017-07-21,2017-07-25,Standard Class,78577,Pharr,Texas,United States,Central,GM-14500
CA-2015-125976,2015-09-27,2015-10-02,Standard Class,22204,Arlington,Virginia,United States,South,JK-15205
CA-2016-128706,2016-02-27,2016-03-02,Standard Class,77070,Houston,Texas,United States,Central,DW-13540
CA-2016-104311,2016-05-02,2016-05-06,Standard Class,75061,Irving,Texas,United States,Central,AS-10090
CA-2014-169649,2014-12-09,2014-12-15,Standard Class,60653,Chicago,Illinois,United States,Central,TS-21205
CA-2015-144890,2015-12-25,2015-12-29,Standard Class,90049,Los Angeles,California,United States,West,SM-20320
CA-2017-135587,2017-12-07,2017-12-12,Standard Class,39401,Hattiesburg,Mississippi,United States,South,BH-11710
CA-2014-103429,2014-05-30,2014-06-01,First Class,10024,New York City,New York,United States,East,LW-16825
CA-2017-152261,2017-03-02,2017-03-06,Standard Class,44221,Cuyahoga Falls,Ohio,United States,East,JA-15970
CA-2015-142993,2015-10-12,2015-10-17,Standard Class,98103,Seattle,Washington,United States,West,KA-16525
CA-2015-143364,2015-07-14,2015-07-19,Second Class,85204,Mesa,Arizona,United States,West,TG-21310
CA-2014-100972,2014-11-19,2014-11-24,Second Class,84106,Salt Lake City,Utah,United States,West,DB-13360
CA-2016-136994,2016-05-27,2016-06-02,Standard Class,90045,Los Angeles,California,United States,West,LS-17245
US-2017-166233,2017-07-03,2017-07-09,Standard Class,28540,Jacksonville,North Carolina,United States,South,MO-17950
CA-2017-122112,2017-09-25,2017-09-29,Standard Class,44107,Lakewood,Ohio,United States,East,CA-11965
CA-2016-101672,2016-10-03,2016-10-07,Standard Class,92630,Lake Forest,California,United States,West,DB-12910
CA-2017-168403,2017-09-09,2017-09-15,Standard Class,97206,Portland,Oregon,United States,West,DK-12835
CA-2015-148705,2015-03-12,2015-03-18,Standard Class,28205,Charlotte,North Carolina,United States,South,EB-14170
CA-2016-160241,2016-11-29,2016-12-04,Second Class,60505,Aurora,Illinois,United States,Central,DR-12940
CA-2016-155747,2016-06-14,2016-06-21,Standard Class,19140,Philadelphia,Pennsylvania,United States,East,JS-15685
CA-2017-118017,2017-12-03,2017-12-06,Second Class,80229,Thornton,Colorado,United States,West,LC-16870
CA-2016-113117,2016-08-16,2016-08-22,Standard Class,95616,Davis,California,United States,West,JP-15520
CA-2016-148684,2016-12-25,2016-12-29,Standard Class,72701,Fayetteville,Arkansas,United States,South,TS-21655
CA-2017-125367,2017-07-23,2017-07-30,Standard Class,10011,New York City,New York,United States,East,NM-18445
CA-2017-124744,2017-06-21,2017-06-25,Standard Class,26003,Wheeling,West Virginia,United States,East,EH-14125
CA-2017-128363,2017-08-13,2017-08-18,Standard Class,38109,Memphis,Tennessee,United States,South,DC-12850
CA-2015-126669,2015-11-07,2015-11-13,Standard Class,77036,Houston,Texas,United States,Central,DO-13645
US-2015-118766,2015-10-15,2015-10-22,Standard Class,75217,Dallas,Texas,United States,Central,LS-16975
CA-2016-112585,2016-07-30,2016-08-02,First Class,94122,San Francisco,California,United States,West,RW-19630
CA-2016-149762,2016-12-03,2016-12-07,Standard Class,95037,Morgan Hill,California,United States,West,RD-19720
CA-2016-167605,2016-04-28,2016-04-30,Second Class,60174,Saint Charles,Illinois,United States,Central,RB-19570
US-2017-105697,2017-08-25,2017-08-27,First Class,44105,Cleveland,Ohio,United States,East,JE-15715
CA-2017-165323,2017-06-17,2017-06-21,Standard Class,10024,New York City,New York,United States,East,SR-20740
CA-2015-110891,2015-11-20,2015-11-24,Standard Class,19140,Philadelphia,Pennsylvania,United States,East,PO-19195
CA-2017-100783,2017-09-04,2017-09-08,Second Class,75043,Garland,Texas,United States,Central,JK-16120
CA-2015-152513,2015-07-04,2015-07-08,Second Class,92024,San Diego,California,United States,West,JP-16135
CA-2017-139822,2017-09-15,2017-09-21,Standard Class,6708,Waterbury,Connecticut,United States,East,Dp-13240
CA-2017-107713,2017-03-13,2017-03-17,Standard Class,21044,Columbia,Maryland,United States,East,JB-16000
CA-2017-134096,2017-09-24,2017-09-29,Standard Class,33021,Hollywood,Florida,United States,South,PP-18955
CA-2016-125843,2016-08-13,2016-08-16,First Class,22153,Springfield,Virginia,United States,South,RF-19840
CA-2017-120404,2017-11-20,2017-11-24,Second Class,10035,New York City,New York,United States,East,KH-16330
CA-2017-167549,2017-07-25,2017-07-27,First Class,75217,Dallas,Texas,United States,Central,EM-14200
CA-2016-120082,2016-03-25,2016-03-27,Second Class,10024,New York City,New York,United States,East,DK-12835
US-2016-168095,2016-07-15,2016-07-20,Standard Class,97206,Portland,Oregon,United States,West,MC-17425
CA-2017-166093,2017-08-17,2017-08-24,Standard Class,94513,Brentwood,California,United States,West,RW-19540
CA-2016-146325,2016-12-14,2016-12-17,First Class,92037,San Diego,California,United States,West,DS-13180
CA-2017-134194,2017-12-25,2018-01-01,Standard Class,75081,Dallas,Texas,United States,Central,GA-14725
CA-2014-131009,2014-03-01,2014-03-05,Standard Class,79907,El Paso,Texas,United States,Central,SC-20380
CA-2015-145814,2015-11-19,2015-11-24,Standard Class,10035,New York City,New York,United States,East,KD-16345
CA-2014-138359,2014-04-01,2014-04-06,Standard Class,2151,Revere,Massachusetts,United States,East,KH-16330
CA-2017-131807,2017-10-05,2017-10-10,Standard Class,95928,Chico,California,United States,West,GG-14650
CA-2017-104864,2017-11-18,2017-11-23,Second Class,33023,Miramar,Florida,United States,South,JS-15685
CA-2015-138219,2015-03-23,2015-03-30,Standard Class,90049,Los Angeles,California,United States,West,BP-11095
CA-2016-157707,2016-10-10,2016-10-12,First Class,80219,Denver,Colorado,United States,West,CC-12610
US-2015-126753,2015-08-16,2015-08-20,Standard Class,19134,Philadelphia,Pennsylvania,United States,East,SP-20860
CA-2014-166051,2014-05-31,2014-06-05,Standard Class,39212,Jackson,Mississippi,United States,South,JK-15625
CA-2015-113040,2015-08-27,2015-08-31,Standard Class,90045,Los Angeles,California,United States,West,CC-12100
CA-2014-103800,2014-01-03,2014-01-07,Standard Class,77095,Houston,Texas,United States,Central,DP-13000
CA-2014-113383,2014-09-10,2014-09-13,First Class,7011,Clifton,New Jersey,United States,East,SF-20065
CA-2017-152499,2017-01-22,2017-01-25,Second Class,60623,Chicago,Illinois,United States,Central,EH-13765
CA-2016-151498,2016-04-21,2016-04-24,First Class,98115,Seattle,Washington,United States,West,DN-13690
CA-2016-137939,2016-07-20,2016-07-23,Second Class,11561,Long Beach,New York,United States,East,PJ-19015
US-2016-117793,2016-08-23,2016-08-29,Standard Class,53081,Sheboygan,Wisconsin,United States,Central,MA-17560
CA-2016-133872,2016-06-14,2016-06-17,First Class,33433,Boca Raton,Florida,United States,South,VM-21835
US-2015-165743,2015-11-20,2015-11-23,Second Class,80013,Aurora,Colorado,United States,West,MM-18055
US-2017-105998,2017-11-03,2017-11-05,First Class,92037,San Diego,California,United States,West,CR-12580
US-2014-148194,2014-05-04,2014-05-07,First Class,98105,Seattle,Washington,United States,West,BS-11365
US-2015-151407,2015-11-08,2015-11-12,Standard Class,52001,Dubuque,Iowa,United States,Central,RD-19585
CA-2015-110870,2015-12-12,2015-12-15,First Class,90032,Los Angeles,California,United States,West,KD-16270
CA-2014-143210,2014-12-01,2014-12-03,First Class,1852,Lowell,Massachusetts,United States,East,AA-10645
CA-2016-139808,2016-10-07,2016-10-11,Standard Class,98270,Marysville,Washington,United States,West,MC-18100
CA-2015-110863,2015-11-17,2015-11-24,Standard Class,73120,Oklahoma City,Oklahoma,United States,Central,AA-10645
CA-2014-127859,2014-03-17,2014-03-20,Second Class,19134,Philadelphia,Pennsylvania,United States,East,QJ-19255
US-2015-136427,2015-06-20,2015-06-23,First Class,80013,Aurora,Colorado,United States,West,JM-16195
CA-2017-120168,2017-05-25,2017-05-25,Same Day,10009,New York City,New York,United States,East,TB-21625
US-2014-131870,2014-09-09,2014-09-11,First Class,43130,Lancaster,Ohio,United States,East,NF-18595
CA-2017-114804,2017-10-17,2017-10-19,Second Class,95351,Modesto,California,United States,West,BF-11020
CA-2017-167227,2017-11-02,2017-11-05,First Class,63116,Saint Louis,Missouri,United States,Central,NP-18670
CA-2014-129189,2014-07-21,2014-07-25,Standard Class,75217,Dallas,Texas,United States,Central,HM-14860
CA-2015-132465,2015-09-11,2015-09-15,Second Class,10035,New York City,New York,United States,East,DM-13525
CA-2016-166373,2016-10-21,2016-10-25,Standard Class,78207,San Antonio,Texas,United States,Central,JF-15565
CA-2016-158806,2016-01-07,2016-01-11,Standard Class,79109,Amarillo,Texas,United States,Central,NM-18520
CA-2015-119690,2015-06-25,2015-06-28,First Class,77041,Houston,Texas,United States,Central,MV-17485
CA-2015-153738,2015-09-20,2015-09-22,First Class,1841,Lawrence,Massachusetts,United States,East,AG-10270
CA-2017-169012,2017-07-10,2017-07-14,Standard Class,31907,Columbus,Georgia,United States,South,BF-11275
CA-2017-109393,2017-06-30,2017-07-02,Second Class,90032,Los Angeles,California,United States,West,JC-15775
CA-2017-121489,2017-08-21,2017-08-25,Second Class,98115,Seattle,Washington,United States,West,CM-11815
US-2017-133081,2017-03-11,2017-03-15,Standard Class,2138,Cambridge,Massachusetts,United States,East,PV-18985
CA-2017-165008,2017-09-15,2017-09-17,Second Class,84106,Salt Lake City,Utah,United States,West,DO-13645
CA-2016-145611,2016-09-20,2016-09-24,Standard Class,10035,New York City,New York,United States,East,HA-14905
CA-2016-113600,2016-12-15,2016-12-17,Second Class,44221,Cuyahoga Falls,Ohio,United States,East,SH-20395
CA-2017-130834,2017-11-03,2017-11-06,Second Class,28403,Wilmington,North Carolina,United States,South,JM-16195
CA-2016-168543,2016-07-03,2016-07-07,Standard Class,10035,New York City,New York,United States,East,DK-13225
CA-2014-144974,2014-09-26,2014-09-30,Standard Class,19140,Philadelphia,Pennsylvania,United States,East,CM-12715
CA-2014-109904,2014-07-14,2014-07-17,Second Class,10009,New York City,New York,United States,East,BF-10975
CA-2017-152205,2017-09-28,2017-10-05,Standard Class,19134,Philadelphia,Pennsylvania,United States,East,SF-20965
CA-2015-121188,2015-08-28,2015-09-04,Standard Class,90049,Los Angeles,California,United States,West,CB-12025
CA-2015-156013,2015-09-20,2015-09-26,Standard Class,11561,Long Beach,New York,United States,East,TC-20980
CA-2016-132997,2016-11-07,2016-11-09,First Class,14609,Rochester,New York,United States,East,LW-17215
US-2015-160563,2015-10-20,2015-10-24,Standard Class,94109,San Francisco,California,United States,West,NS-18640
CA-2017-151750,2017-01-01,2017-01-05,Standard Class,77340,Huntsville,Texas,United States,Central,JM-15250
CA-2015-106187,2015-06-23,2015-06-29,Standard Class,30344,East Point,Georgia,United States,South,RF-19345
US-2016-164945,2016-11-22,2016-11-27,Standard Class,10009,New York City,New York,United States,East,CA-12055
CA-2015-150714,2015-10-26,2015-11-01,Standard Class,97477,Springfield,Oregon,United States,West,KH-16690
CA-2016-105753,2016-10-20,2016-10-26,Standard Class,22204,Arlington,Virginia,United States,South,LC-16960
CA-2017-120894,2017-04-28,2017-05-02,Standard Class,28403,Wilmington,North Carolina,United States,South,JL-15130
CA-2016-106621,2016-09-29,2016-10-01,Second Class,85364,Yuma,Arizona,United States,West,DM-12955
CA-2015-107020,2015-07-10,2015-07-14,Standard Class,92404,San Bernardino,California,United States,West,MV-18190
US-2015-117492,2015-08-07,2015-08-09,First Class,21215,Baltimore,Maryland,United States,East,NS-18640
CA-2014-101392,2014-12-07,2014-12-13,Standard Class,98103,Seattle,Washington,United States,West,AS-10630
CA-2015-127502,2015-12-10,2015-12-14,Standard Class,94110,San Francisco,California,United States,West,MT-17815
CA-2017-143658,2017-11-08,2017-11-13,Second Class,10035,New York City,New York,United States,East,SR-20425
CA-2017-133046,2017-07-27,2017-08-01,Second Class,98115,Seattle,Washington,United States,West,DK-13375
CA-2017-122798,2017-12-28,2018-01-01,Standard Class,87105,Albuquerque,New Mexico,United States,West,SV-20935
CA-2016-169663,2016-03-10,2016-03-13,First Class,90045,Los Angeles,California,United States,West,RH-19510
CA-2015-149846,2015-05-22,2015-05-26,Standard Class,90045,Los Angeles,California,United States,West,SB-20185
CA-2017-159149,2017-02-17,2017-02-19,First Class,77041,Houston,Texas,United States,Central,CR-12820
US-2017-167570,2017-12-08,2017-12-15,Standard Class,19140,Philadelphia,Pennsylvania,United States,East,EG-13900
CA-2017-160122,2017-11-18,2017-11-23,Standard Class,60623,Chicago,Illinois,United States,Central,RD-19930
CA-2016-130393,2016-12-01,2016-12-03,Second Class,76903,San Angelo,Texas,United States,Central,JM-15865
CA-2017-144820,2017-10-03,2017-10-07,Second Class,77506,Pasadena,Texas,United States,Central,LW-16825
CA-2017-101014,2017-08-29,2017-09-04,Standard Class,90049,Los Angeles,California,United States,West,RW-19540
CA-2017-105543,2017-11-24,2017-11-24,Same Day,67846,Garden City,Kansas,United States,Central,BG-11695
US-2017-113201,2017-06-30,2017-07-05,Standard Class,90045,Los Angeles,California,United States,West,TT-21220
US-2017-106551,2017-07-22,2017-07-27,Standard Class,60653,Chicago,Illinois,United States,Central,EB-13930
CA-2016-116722,2016-11-11,2016-11-16,Standard Class,94110,San Francisco,California,United States,West,LP-17080
CA-2014-138128,2014-12-09,2014-12-15,Standard Class,19134,Philadelphia,Pennsylvania,United States,East,FP-14320
US-2017-150070,2017-09-07,2017-09-12,Standard Class,95351,Modesto,California,United States,West,JA-15970
CA-2015-137064,2015-02-06,2015-02-13,Standard Class,77070,Houston,Texas,United States,Central,TS-21655
CA-2017-157350,2017-08-26,2017-09-01,Standard Class,60610,Chicago,Illinois,United States,Central,DP-13000
CA-2014-127866,2014-07-20,2014-07-23,First Class,92503,Riverside,California,United States,West,JD-15895
CA-2015-131352,2015-10-08,2015-10-13,Standard Class,75081,Dallas,Texas,United States,Central,GH-14485
CA-2015-121776,2015-02-16,2015-02-21,Standard Class,90008,Los Angeles,California,United States,West,RD-19585
CA-2016-118073,2016-08-12,2016-08-16,Standard Class,33801,Lakeland,Florida,United States,South,CS-12490
CA-2014-103219,2014-11-09,2014-11-13,Standard Class,10035,New York City,New York,United States,East,BF-11215
CA-2016-102561,2016-07-18,2016-07-22,Standard Class,19140,Philadelphia,Pennsylvania,United States,East,NK-18490
CA-2016-100993,2016-02-05,2016-02-10,Standard Class,92037,San Diego,California,United States,West,AZ-10750
US-2014-112949,2014-06-20,2014-06-27,Standard Class,73505,Lawton,Oklahoma,United States,Central,Co-12640
US-2017-146822,2017-06-09,2017-06-14,Standard Class,24153,Salem,Virginia,United States,South,AG-10675
US-2016-131058,2016-12-27,2016-12-31,Standard Class,92704,Santa Ana,California,United States,West,EM-14140
CA-2014-167997,2014-01-26,2014-01-29,First Class,57701,Rapid City,South Dakota,United States,Central,CA-11965
CA-2017-140151,2017-03-23,2017-03-25,First Class,98115,Seattle,Washington,United States,West,RB-19360
US-2017-143770,2017-03-20,2017-03-24,Standard Class,6457,Middletown,Connecticut,United States,East,RD-19720
CA-2016-131296,2016-10-04,2016-10-09,Standard Class,21215,Baltimore,Maryland,United States,East,MS-17830
CA-2016-103464,2016-11-18,2016-11-22,Standard Class,92105,San Diego,California,United States,West,PG-18820
CA-2017-136238,2017-12-26,2018-01-01,Standard Class,79762,Odessa,Texas,United States,Central,KB-16240
CA-2016-120803,2016-03-09,2016-03-13,Standard Class,6460,Milford,Connecticut,United States,East,RB-19465
CA-2016-134138,2016-02-16,2016-02-20,Standard Class,7109,Belleville,New Jersey,United States,East,JD-15790
CA-2015-120915,2015-09-28,2015-10-03,Second Class,10035,New York City,New York,United States,East,JJ-15445
CA-2015-168207,2015-11-02,2015-11-06,Standard Class,92105,San Diego,California,United States,West,LT-17110
CA-2016-144148,2016-07-31,2016-08-05,Standard Class,94122,San Francisco,California,United States,West,AH-10690
CA-2017-107174,2017-11-06,2017-11-13,Standard Class,98105,Seattle,Washington,United States,West,AB-10060
CA-2016-146150,2016-02-14,2016-02-19,Standard Class,39212,Jackson,Mississippi,United States,South,FM-14380
CA-2014-114125,2014-07-09,2014-07-13,Standard Class,90049,Los Angeles,California,United States,West,GH-14410
CA-2016-114944,2016-01-30,2016-02-04,Standard Class,60623,Chicago,Illinois,United States,Central,HE-14800
CA-2016-135965,2016-09-22,2016-09-25,First Class,10035,New York City,New York,United States,East,SZ-20035
CA-2017-149699,2017-12-22,2017-12-24,First Class,90008,Los Angeles,California,United States,West,CM-12115
CA-2016-166429,2016-09-02,2016-09-08,Standard Class,98198,Des Moines,Washington,United States,West,TG-21310
CA-2015-112767,2015-08-02,2015-08-06,Standard Class,97477,Springfield,Oregon,United States,West,DK-12985
CA-2015-119879,2015-11-21,2015-11-25,Standard Class,19120,Philadelphia,Pennsylvania,United States,East,SS-20410
CA-2017-155642,2017-05-18,2017-05-22,Standard Class,60653,Chicago,Illinois,United States,Central,BM-11575
US-2017-101721,2017-07-23,2017-07-27,Standard Class,60623,Chicago,Illinois,United States,Central,MY-17380
CA-2015-136728,2015-09-13,2015-09-17,Second Class,60623,Chicago,Illinois,United States,Central,AG-10900
CA-2016-127194,2016-12-10,2016-12-16,Standard Class,10024,New York City,New York,United States,East,BW-11110
CA-2015-140375,2015-10-02,2015-10-05,Second Class,20852,Rockville,Maryland,United States,East,SG-20470
US-2017-155866,2017-11-17,2017-11-21,Standard Class,10011,New York City,New York,United States,East,CC-12370
CA-2015-141327,2015-11-30,2015-12-03,First Class,27707,Durham,North Carolina,United States,South,LR-16915
CA-2015-136700,2015-12-06,2015-12-11,Second Class,93101,Santa Barbara,California,United States,West,DB-13120
CA-2017-102736,2017-09-05,2017-09-09,Standard Class,37918,Knoxville,Tennessee,United States,South,LP-17095
CA-2017-125269,2017-04-24,2017-04-30,Standard Class,60610,Chicago,Illinois,United States,Central,AF-10870
CA-2015-114811,2015-11-08,2015-11-08,Same Day,10024,New York City,New York,United States,East,KD-16495
CA-2015-122266,2015-04-26,2015-04-30,Standard Class,32114,Daytona Beach,Florida,United States,South,SA-20830
CA-2015-141565,2015-09-20,2015-09-24,Standard Class,37211,Nashville,Tennessee,United States,South,BG-11035
CA-2017-128769,2017-09-07,2017-09-12,Standard Class,37211,Nashville,Tennessee,United States,South,DM-12955
CA-2016-116337,2016-11-07,2016-11-12,Standard Class,75220,Dallas,Texas,United States,Central,MC-17845
CA-2015-120845,2015-09-25,2015-10-02,Standard Class,37130,Murfreesboro,Tennessee,United States,South,ML-17395
CA-2014-120775,2014-10-03,2014-10-07,Standard Class,75217,Dallas,Texas,United States,Central,RD-19930
CA-2014-152905,2014-02-18,2014-02-24,Standard Class,76017,Arlington,Texas,United States,Central,AB-10015
CA-2016-104633,2016-06-12,2016-06-16,Standard Class,91104,Pasadena,California,United States,West,EA-14035
CA-2017-104136,2017-11-01,2017-11-04,Second Class,2149,Everett,Massachusetts,United States,East,SF-20065
CA-2016-123050,2016-04-04,2016-04-08,Second Class,12180,Troy,New York,United States,East,BC-11125
CA-2016-162355,2016-06-30,2016-07-02,Second Class,30328,Sandy Springs,Georgia,United States,South,PF-19165
CA-2014-158225,2014-09-22,2014-09-28,Standard Class,95123,San Jose,California,United States,West,SE-20110
CA-2017-102204,2017-05-01,2017-05-06,Standard Class,32216,Jacksonville,Florida,United States,South,CJ-12010
CA-2017-103065,2017-10-20,2017-10-20,Same Day,32216,Jacksonville,Florida,United States,South,PT-19090
CA-2014-109855,2014-09-01,2014-09-05,Standard Class,10009,New York City,New York,United States,East,LH-16900
CA-2014-109897,2014-08-12,2014-08-16,Standard Class,94122,San Francisco,California,United States,West,BW-11200
US-2014-143581,2014-08-19,2014-08-23,Standard Class,31907,Columbus,Georgia,United States,South,BS-11365
CA-2015-129217,2015-05-10,2015-05-10,Same Day,60505,Aurora,Illinois,United States,Central,DP-13390
CA-2016-133816,2016-05-10,2016-05-13,Second Class,19134,Philadelphia,Pennsylvania,United States,East,CS-12400
CA-2015-140221,2015-03-05,2015-03-09,Second Class,60653,Chicago,Illinois,United States,Central,MS-17365
CA-2017-152310,2017-08-12,2017-08-19,Standard Class,98103,Seattle,Washington,United States,West,DK-12895
CA-2016-118101,2016-06-26,2016-06-26,Same Day,48066,Roseville,Michigan,United States,Central,SN-20560
CA-2016-100307,2016-12-15,2016-12-19,Standard Class,72701,Fayetteville,Arkansas,United States,South,TC-21475
CA-2015-138457,2015-09-13,2015-09-17,Standard Class,28540,Jacksonville,North Carolina,United States,South,AM-10705
CA-2014-131800,2014-12-30,2015-01-04,Standard Class,10035,New York City,New York,United States,East,AJ-10960
CA-2014-118304,2014-04-29,2014-05-04,Standard Class,19901,Dover,Delaware,United States,East,KH-16360
CA-2017-121790,2017-01-30,2017-02-06,Standard Class,60505,Aurora,Illinois,United States,Central,LP-17095
CA-2016-169670,2016-12-25,2016-12-31,Standard Class,10009,New York City,New York,United States,East,JE-15715
CA-2016-139549,2016-10-20,2016-10-25,Standard Class,92020,El Cajon,California,United States,West,MY-18295
CA-2015-104059,2015-06-13,2015-06-15,Second Class,45503,Springfield,Ohio,United States,East,FC-14245
CA-2017-164112,2017-06-30,2017-07-04,Standard Class,10550,Mount Vernon,New York,United States,East,ND-18460
CA-2015-143882,2015-06-26,2015-06-30,Standard Class,44107,Lakewood,Ohio,United States,East,DB-13360
US-2016-139262,2016-02-21,2016-02-25,Standard Class,33614,Tampa,Florida,United States,South,LC-16960
CA-2017-146192,2017-04-22,2017-04-26,Standard Class,31907,Columbus,Georgia,United States,South,BD-11725
CA-2017-134810,2017-05-09,2017-05-10,First Class,28540,Jacksonville,North Carolina,United States,South,MC-17605
CA-2015-154284,2015-12-21,2015-12-26,Second Class,60174,Saint Charles,Illinois,United States,Central,SZ-20035
CA-2014-156244,2014-08-12,2014-08-16,Standard Class,33180,Miami,Florida,United States,South,DH-13675
CA-2015-106362,2015-12-11,2015-12-15,Standard Class,45373,Troy,Ohio,United States,East,LC-16885
US-2017-168802,2017-11-03,2017-11-07,Standard Class,98103,Seattle,Washington,United States,West,JO-15145
US-2017-146906,2017-03-13,2017-03-17,Standard Class,10011,New York City,New York,United States,East,MT-17815
CA-2016-166380,2016-05-30,2016-06-03,Standard Class,22204,Arlington,Virginia,United States,South,EB-13750
US-2015-158911,2015-07-05,2015-07-11,Standard Class,28205,Charlotte,North Carolina,United States,South,RS-19765
US-2014-103338,2014-03-11,2014-03-15,Standard Class,95661,Roseville,California,United States,West,RB-19435
CA-2015-109169,2015-04-20,2015-04-24,Standard Class,48234,Detroit,Michigan,United States,Central,OT-18730
US-2017-167318,2017-07-26,2017-08-01,Standard Class,90036,Los Angeles,California,United States,West,GZ-14545
US-2014-120313,2014-10-31,2014-11-02,Second Class,94110,San Francisco,California,United States,West,NL-18310
CA-2017-135419,2017-11-03,2017-11-09,Standard Class,93309,Bakersfield,California,United States,West,BG-11740
CA-2016-128671,2016-08-11,2016-08-16,Standard Class,74133,Tulsa,Oklahoma,United States,Central,MT-18070
CA-2016-149335,2016-07-25,2016-07-25,Same Day,94122,San Francisco,California,United States,West,BC-11125
CA-2014-168312,2014-03-01,2014-03-07,Standard Class,77036,Houston,Texas,United States,Central,GW-14605
US-2017-105935,2017-01-26,2017-01-31,Standard Class,31907,Columbus,Georgia,United States,South,BD-11500
CA-2014-161508,2014-07-12,2014-07-16,Standard Class,77573,League City,Texas,United States,Central,PV-18985
CA-2017-130904,2017-04-11,2017-04-16,Standard Class,27217,Burlington,North Carolina,United States,South,HM-14980
CA-2017-133620,2017-11-13,2017-11-18,Standard Class,10009,New York City,New York,United States,East,EM-14065
CA-2015-142937,2015-12-05,2015-12-06,First Class,75220,Dallas,Texas,United States,Central,SF-20065
US-2016-149790,2016-09-26,2016-10-01,Standard Class,77095,Houston,Texas,United States,Central,SC-20380
CA-2016-130778,2016-11-19,2016-11-25,Standard Class,11561,Long Beach,New York,United States,East,ND-18370
CA-2017-144456,2017-09-08,2017-09-09,First Class,33012,Hialeah,Florida,United States,South,FC-14245
CA-2017-103478,2017-07-21,2017-07-24,Second Class,60505,Aurora,Illinois,United States,Central,KL-16555
CA-2017-118577,2017-10-06,2017-10-11,Standard Class,7109,Belleville,New Jersey,United States,East,XP-21865
CA-2017-113572,2017-11-07,2017-11-11,Standard Class,10024,New York City,New York,United States,East,FP-14320
CA-2016-153269,2016-03-09,2016-03-12,First Class,1810,Andover,Massachusetts,United States,East,PS-18760
CA-2017-161655,2017-05-13,2017-05-18,Second Class,19711,Newark,Delaware,United States,East,CW-11905
CA-2016-101469,2016-07-02,2016-07-08,Standard Class,22204,Arlington,Virginia,United States,South,KH-16360
CA-2014-153087,2014-12-27,2015-01-03,Standard Class,35601,Decatur,Alabama,United States,South,TC-20980
CA-2017-135076,2017-04-13,2017-04-17,Standard Class,92345,Hesperia,California,United States,West,YS-21880
CA-2014-161634,2014-11-14,2014-11-20,Standard Class,23320,Chesapeake,Virginia,United States,South,CC-12220
CA-2017-141481,2017-06-11,2017-06-14,First Class,90036,Los Angeles,California,United States,West,ZD-21925
CA-2016-132549,2016-11-25,2016-11-30,Standard Class,35810,Huntsville,Alabama,United States,South,JK-15370
US-2014-155544,2014-03-21,2014-03-25,Standard Class,37918,Knoxville,Tennessee,United States,South,GM-14440
US-2015-115238,2015-04-30,2015-05-04,Standard Class,1841,Lawrence,Massachusetts,United States,East,JW-15220
CA-2017-132199,2017-05-03,2017-05-08,Standard Class,19134,Philadelphia,Pennsylvania,United States,East,BO-11350
CA-2016-163174,2016-08-26,2016-08-30,Standard Class,30605,Athens,Georgia,United States,South,XP-21865
CA-2014-110555,2014-04-11,2014-04-18,Standard Class,59405,Great Falls,Montana,United States,West,MM-18055
CA-2017-147207,2017-01-02,2017-01-04,Second Class,79907,El Paso,Texas,United States,Central,TS-21655
CA-2017-137631,2017-04-28,2017-05-02,Standard Class,34741,Kissimmee,Florida,United States,South,JL-15235
CA-2017-157273,2017-01-30,2017-02-02,First Class,98105,Seattle,Washington,United States,West,SZ-20035
CA-2014-109918,2014-09-07,2014-09-12,Second Class,95051,Santa Clara,California,United States,West,LR-17035
CA-2016-118745,2016-06-11,2016-06-16,Standard Class,90049,Los Angeles,California,United States,West,SV-20365
CA-2016-163972,2016-10-17,2016-10-21,Standard Class,93727,Fresno,California,United States,West,MG-17890
CA-2014-165393,2014-12-27,2014-12-30,First Class,76106,Fort Worth,Texas,United States,Central,NC-18415
CA-2016-113726,2016-11-24,2016-12-01,Standard Class,98105,Seattle,Washington,United States,West,SC-20680
CA-2016-152940,2016-11-10,2016-11-13,First Class,94110,San Francisco,California,United States,West,RO-19780
CA-2015-158701,2015-01-05,2015-01-10,Standard Class,94110,San Francisco,California,United States,West,JL-15175
CA-2017-156272,2017-03-21,2017-03-27,Standard Class,33068,Pompano Beach,Florida,United States,South,PW-19030
CA-2015-162964,2015-11-12,2015-11-18,Standard Class,77095,Houston,Texas,United States,Central,MF-18250
CA-2014-103527,2014-09-09,2014-09-14,Second Class,60653,Chicago,Illinois,United States,Central,CC-12220
CA-2016-134544,2016-03-17,2016-03-19,Second Class,94109,San Francisco,California,United States,West,AC-10660
CA-2016-163048,2016-02-08,2016-02-15,Standard Class,77036,Houston,Texas,United States,Central,MH-17440
CA-2016-145135,2016-11-26,2016-11-28,First Class,6484,Shelton,Connecticut,United States,East,CD-12790
